id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude,geometry
Escola Privada_10159671,Privada,Cr P Conv Jacinta Irma,Rua,"Jaime Paiva, 166",Parque Sao Lucas,3240050,Escola Privada,-23.599241,-46.546807,POINT (-46.546807 -23.599241)
Escola Privada_10159681,Privada,Cr P Conv Vera Alvarenga IIi,Rua,"Juventino Tavares, 286",Parque Doroteia,4474250,Escola Privada,-23.703965,-46.641557,POINT (-46.641557 -23.703965)
Escola Privada_10159686,Privada,Esc Part Aviva Klabin U e,Rua,"Garapeba, 25",Jardim Vila Mariana,4116210,Escola Privada,-23.592853,-46.622826,POINT (-46.622826 -23.592853)
Escola Privada_10159695,Privada,Cr P Conv Sonho de Infancia,Rua,"Antonio Maia, 319",Vila Perus,5204110,Escola Privada,-23.407897,-46.752496,POINT (-46.752496 -23.407897)
Escola Privada_10159708,Privada,Cr P Conv Ranc IIi,Rua,"Miguel Luis Figueira, 26",Jardim Figueira Grande,4914090,Escola Privada,-23.679917,-46.74827,POINT (-46.74827 -23.679917)
Escola Privada_10159725,Privada,Cr P Conv Esterlita,Rua,"Sargento Olicio Alves, 97",Vila Campo Grande,4455180,Escola Privada,-23.679773,-46.680199,POINT (-46.680199 -23.679773)
Escola Privada_10159738,Privada,Cr P Conv Vila Sulina,Rua,"Luisa Maria Rosa, 299",Vila Sulina,5264050,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10159769,Privada,Esc Part Affectio Mater Escola,Rua,"Camberra, 456",Vila Formosa,3357010,Escola Privada,-23.56572,-46.554261,POINT (-46.554261 -23.56572)
Escola Privada_10159787,Privada,Colegio Tales de Mileto,Rua,"Rua Professor Guilherme Belfort Sabino, 522532",Campininha,4678001,Escola Privada,-23.670556,-46.681183,POINT (-46.681183 -23.670556)
Escola Privada_10159798,Privada,Esc Part Doce Aprender e e I,Rua,"Agenor Couto de Magalhaes, 433",Jardim Regina,5174000,Escola Privada,-23.481266,-46.741257,POINT (-46.741257 -23.481266)
Escola Privada_10159809,Privada,Escola Maple Bear Canadian School Morumbi Paineiras,Rua,"Lions Clubemorumbi, 5041",Morumbi,5650010,Escola Privada,-23.608286,-46.712566,POINT (-46.712566 -23.608286)
Escola Privada_10159817,Privada,Colegio Mooca,Rua,"Rua Serra de Jaire, 1373",Quarta Parada,3175001,Escola Privada,-23.552978,-46.580405,POINT (-46.580405 -23.552978)
Escola Privada_10160040,Privada,Esc Part Yucca e e I,Rua,"Pio XI, 675",Alto da Lapa,5060000,Escola Privada,-23.522665,-46.704165,POINT (-46.704165 -23.522665)
Escola Privada_10160041,Privada,Esc Part Calovini e e I,Rua,"Raimundo Pereira de Magalhaes, 4543",Jardim Iris,5145200,Escola Privada,-23.489147,-46.729542,POINT (-46.729542 -23.489147)
Escola Privada_10160042,Privada,Place Kids,Rua,"De Visconde Piraja, 303",Vila Dom Pedro I,4277020,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10160067,Privada,Esc Part Primeiros Passos B e I,Rua,"Amaro Velho, 165",Jardim Vergueiro,5818230,Escola Privada,-23.665966,-46.729996,POINT (-46.729996 -23.665966)
Escola Privada_10160088,Privada,Escola Internacional do Ipiranga,Rua,"Rua Costa Aguiar, 1013",Ipiranga,4204001,Escola Privada,-23.582828,-46.606469,POINT (-46.606469 -23.582828)
Escola Privada_10160094,Privada,Esc Part Vida e e I B,Rua,"Benedito da Fonseca Rondon, 247",Jardim Santo Elias,5136160,Escola Privada,-23.503403,-46.749041,POINT (-46.749041 -23.503403)
Escola Privada_10160101,Privada,Esc Part Mentes Brilhantes e e I,Rua,"Canapolis, 227",Vila Medeiros,2220070,Escola Privada,-23.493084,-46.579723,POINT (-46.579723 -23.493084)
Escola Privada_10160179,Privada,Colegio Mary Martins,Rua,"Rua Professor Haroldo Nogueira, 101",Chacara Cocaia,4854040,Escola Privada,-23.767937,-46.693833,POINT (-46.693833 -23.767937)
Escola Privada_10160186,Privada,Esc Part Sossego da Mamae Bercario,Rua,"Coronel Jose Lopes de Toledo, 457",Vila Antonieta,3475015,Escola Privada,-23.574176,-46.515854,POINT (-46.515854 -23.574176)
Escola Privada_10160188,Privada,Esc Part Sao Felipe Nery Colegio,Rua,"Sao Lucas, 483",Parque Sao Lucas,3239000,Escola Privada,-23.596655,-46.548962,POINT (-46.548962 -23.596655)
Escola Privada_10160190,Privada,Colegio Arte do Ensino,Rua,"Rua Refinaria Mataripe, 448",Vila Antonieta,3477010,Escola Privada,-23.570143,-46.512929,POINT (-46.512929 -23.570143)
Escola Privada_10160194,Privada,Esc Part Siglan Baby,Rua,"Joao Batista Fanton, 374",Vila Fanton,5203180,Escola Privada,-23.405834,-46.749141,POINT (-46.749141 -23.405834)
Escola Privada_10160247,Privada,Colegio Nova Era,Rua,"Avenida Alziro Zarur, 405",Parque Savoy City,3570000,Escola Privada,-23.565284,-46.482731,POINT (-46.482731 -23.565284)
Escola Privada_10160273,Privada,Instituto Educacional Jw,Rua,"Rua Fernandes Pereira, 150",Vila Santa Teresa Zona Leste,3565000,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10160330,Privada,Colegio Maple Bear Pacaembu Unidade II,Rua,"Rua Traipu, 351",Pacaembu,1235000,Escola Privada,-23.535272,-46.663346,POINT (-46.663346 -23.535272)
Escola Privada_10160375,Privada,Centro de Ensino Grau Tecnico Unidade Artur Alvim,Rua,"Rua Maciel Monteiro, 785",Vila Santa Teresa Zona Leste,3566000,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10160401,Privada,Cr P Conv Vovo Lourival,Rua,"Cavera, 69",Jardim Umarizal,5756270,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10160566,Privada,Colegio Recrear,Rua,"Praca Marques de Nazare, 84",Vila Formosa,3359070,Escola Privada,-23.567959,-46.545994,POINT (-46.545994 -23.567959)
Escola Privada_10160576,Privada,Colegio Liberdade Kids,Rua,"Rua Guaracapa, 72",Cidade Nitro Operaria,8010390,Escola Privada,-23.494534,-46.435762,POINT (-46.435762 -23.494534)
Escola Privada_10160624,Privada,Escola Gramado,Rua,"Rua Alvares de Azevedo, 63",Vila Sofia,4671040,Escola Privada,-23.656702,-46.693481,POINT (-46.693481 -23.656702)
Escola Privada_10160711,Privada,Centro Educacional Imperio das Letras,Rua,"Rua Arnaldo Magniccaro, 1017",Vila Gea,4691060,Escola Privada,-23.675351,-46.688504,POINT (-46.688504 -23.675351)
Escola Privada_10160799,Privada,Cr P Conv Brilhantes,Rua,"Miguel Ferreira de Melo, 535",Jardim Santo Andre,8390000,Escola Privada,-23.635169,-46.443731,POINT (-46.443731 -23.635169)
Escola Privada_10160803,Privada,Cr P Conv Vida e Cultura,Rua,"Joao Rodrigues Palheta, 34",Jardim Aracati,4949050,Escola Privada,-23.718025,-46.768546,POINT (-46.768546 -23.718025)
Escola Privada_10160816,Privada,Cei Indir Jardim Tanay,Rua,"Professor Haroldo Nogueira, 7",Chacara Cocaia,4854040,Escola Privada,-23.76808,-46.693832,POINT (-46.693832 -23.76808)
Escola Privada_10160822,Privada,Cr P Conv Cantinho Colorido II,Rua,"Antonio Borges Machado de Oliveira, 10",Guacuri,4475340,Escola Privada,-23.698871,-46.636303,POINT (-46.636303 -23.698871)
Escola Privada_10160828,Privada,Cr P Conv Priscilla Telles Siqueira Balotta de Oliveira XIii,Rua,"Antonio Pinto Vieira, 322",Vila Espanhola,2566000,Escola Privada,-23.482933,-46.665914,POINT (-46.665914 -23.482933)
Escola Privada_10160830,Privada,Cr P Conv Arco Iris,Rua,"Aparecida de Minas, 274",Jardim Peri,2679030,Escola Privada,-23.456245,-46.665299,POINT (-46.665299 -23.456245)
Escola Privada_10160837,Privada,Cr P Conv Priscilla Telles Siqueira Balotta de Oliveira Unid XIi,Rua,"Doutor Alcides de Campos, 407",Americanopolis,4336160,Escola Privada,-23.665094,-46.643129,POINT (-46.643129 -23.665094)
Escola Privada_10160845,Privada,Cr P Conv Julio Cesar,Rua,"Seringal do Rio Verde, S/N",Parque Bologne,4941020,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10160850,Privada,Cr P Conv Valentina Ferreira,Rua,"Isabel Aguiar de Campos, 378",Parque Grajau,4842220,Escola Privada,-23.743513,-46.689445,POINT (-46.689445 -23.743513)
Escola Privada_10160854,Privada,Cr P Conv Luiz Deda,Rua,"Rua Manoel Mendes Ribeiro, 509",Vila Buenos Aires,3737030,Escola Privada,-23.50623,-46.51399,POINT (-46.51399 -23.50623)
Escola Privada_10160859,Privada,Cei Indir Sao Jorge,Rua,"Major Jose Marioto Ferreira, 101",Paraisopolis,5662020,Escola Privada,-23.612677,-46.723357,POINT (-46.723357 -23.612677)
Escola Privada_10160863,Privada,Cr P Conv Pitangueiras,Rua,"Alberto Willo, 621",Planalto Paulista,4067041,Escola Privada,-23.619718,-46.655865,POINT (-46.655865 -23.619718)
Escola Privada_10160874,Privada,Cr P Conv Leao de Juda,Rua,"Castor, 363",Cidade Satelite Santa Barbara,8340120,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10160899,Privada,Cr P Conv Nossa Senhora Maglac IIi,Rua,"Martim da Costa Vilela, 154",Vila Pirajussara,5786140,Escola Privada,-23.63874,-46.774003,POINT (-46.774003 -23.63874)
Escola Privada_10160910,Privada,Cr P Conv Ze Colmeia,Rua,"Mil Oitocentos e Vinte e Dois, 1112",Ipiranga,4216001,Escola Privada,-23.595197,-46.598865,POINT (-46.598865 -23.595197)
Escola Privada_10160912,Privada,Cr P Conv Le com Cre,Rua,"Friedrich Von Voith, 410",Jardim Sao Joao Jaragua,2995000,Escola Privada,-23.447049,-46.73811,POINT (-46.73811 -23.447049)
Escola Privada_10160915,Privada,Cr P Conv Cecilia Maria II,Rua,"Pietro Solari, 85",Jardim Fraternidade,5870170,Escola Privada,-23.682357,-46.771027,POINT (-46.771027 -23.682357)
Escola Privada_10160925,Privada,Esc Part Aquarela Encantada B e e I,Rua,"Professor Alfonso Bovero, 218",Sumare,1254000,Escola Privada,-23.543711,-46.681374,POINT (-46.681374 -23.543711)
Escola Privada_10161001,Privada,Cr P Conv Valquiria do Nascimento Caetano,Rua,"Miguel Goncalves Correia, 430",Vila Pirajussara,5786160,Escola Privada,-23.636395,-46.773549,POINT (-46.773549 -23.636395)
Escola Privada_10161004,Privada,Esc Part Terra Mater e I,Rua,"Pico Negro, 95",Vila Regente Feijo,3346100,Escola Privada,-23.562567,-46.571921,POINT (-46.571921 -23.562567)
Escola Privada_10161007,Privada,Esc Part Pat Way II,Rua,"Doutor Clovis de Oliveira, 747",Vila Progredior,5616073,Escola Privada,-23.59114,-46.717158,POINT (-46.717158 -23.59114)
Escola Privada_10161243,Privada,Esc Part Aquarela Encantada e I,Rua,"Professor Alfonso Bovero, 206",Sumare,1254000,Escola Privada,-23.543926,-46.681524,POINT (-46.681524 -23.543926)
Escola Privada_10161299,Privada,Esc Part Alegria e Cia e e I,Rua,"Soares Coimbra, 109",Jardim Vila Formosa,3460180,Escola Privada,-23.566314,-46.524982,POINT (-46.524982 -23.566314)
Escola Privada_10161312,Privada,Esc Part Living School Vivencia Infantil Bilingue LTDA ME,Rua,"Jamanari, 331",Vila Andrade,5716140,Escola Privada,-23.630051,-46.733687,POINT (-46.733687 -23.630051)
Escola Privada_10161313,Privada,Esc Part Espaco Cirandar,Rua,"Rua Araguari, 442",Vila Uberabinha,4514041,Escola Privada,-23.600003,-46.671982,POINT (-46.671982 -23.600003)
Escola Privada_10161378,Privada,Nucleo Educacional Caliandra,Rua,"Rua Comandante Taylor, 111",Ipiranga,4218000,Escola Privada,-23.600101,-46.6034,POINT (-46.6034 -23.600101)
Escola Privada_10161471,Privada,Esc Part Guivara Eireli-me e e I,Rua,"Joao Bernal, 29",Jardim Santo Andre,8390020,Escola Privada,-23.629272,-46.443661,POINT (-46.443661 -23.629272)
Escola Privada_10161541,Privada,Maple Bear Canadian School Granja Julieta Unidade II,Rua,"Rua Granja Julieta, 216",Granja Julieta,4721060,Escola Privada,-23.6406,-46.700885,POINT (-46.700885 -23.6406)
Escola Privada_10161609,Privada,Colegio Liberdade Educacional,Rua,"Rua Joao Honorato Pedroso, 124",Sao Miguel Paulista,8011140,Escola Privada,-23.493442,-46.447384,POINT (-46.447384 -23.493442)
Escola Privada_10161617,Privada,Esc Part Emilie C e,Rua,"Joao Pedreira Duprat, 195",Vila Santa Catarina,4367080,Escola Privada,-23.650992,-46.669282,POINT (-46.669282 -23.650992)
Escola Privada_10161739,Privada,Esc Part Vitoria Colegio,Rua,"Jose Neves, 549",Vila Sao Paulo,4650141,Escola Privada,-23.657777,-46.674866,POINT (-46.674866 -23.657777)
Escola Privada_10161849,Privada,Centro de Ensino Grau Tecnico Unidade Vila Maria,Rua,"Avenida Guilherme Cotching, 980",Vila Maria,2113012,Escola Privada,-23.520405,-46.591039,POINT (-46.591039 -23.520405)
Escola Privada_10161871,Privada,Colegio Ravi,Rua,"Rua Antonia Teresa de Paula Matias, 244",Jardim Danfer,3728010,Escola Privada,-23.497966,-46.509555,POINT (-46.509555 -23.497966)
Escola Privada_10161894,Privada,Colegio Peter Pan Unidade Democratico,Rua,"Rua Teodoro de Beaurepaire, 69",Vila Dom Pedro I,4279030,Escola Privada,-23.583905,-46.67869,POINT (-46.67869 -23.583905)
Escola Privada_10161969,Privada,Escola Mais Unidade Jardim Marajoara,Rua,"Rua Dom Aguirre 438, S/N",Vila Sofia,4671903,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10161976,Privada,Cr P Conv Abayomi II,Rua,"Cleofonte Campanini, 52",Americanopolis,4428040,Escola Privada,-23.683149,-46.652902,POINT (-46.652902 -23.683149)
Escola Privada_10161980,Privada,Cr P Conv Caminhar com Amor IIi,Rua,"IVirapema, 104",Parque Bologne,4941010,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10161998,Privada,Cr P Conv Avelino de Carvalho,Rua,"Acor, 99",Vila Sao Jose Cidade Dutra,4837090,Escola Privada,-23.721,-46.694333,POINT (-46.694333 -23.721)
Escola Privada_10162000,Privada,Cr P Conv Cafu,Rua,"Alves de Sousa, 65",Jardim Amalia,5890010,Escola Privada,-23.665306,-46.787842,POINT (-46.787842 -23.665306)
Escola Privada_10162001,Privada,Cr P Conv Santa Theresinha,Rua,"Guarapiranga, 3030",Vila Socorro,4762001,Escola Privada,-23.677745,-46.734471,POINT (-46.734471 -23.677745)
Escola Privada_10162004,Privada,Cr P Conv Pipas I,Rua,"Dos Sertanistas, 1282",Jardim Santo Andre,8390240,Escola Privada,-23.630839,-46.447163,POINT (-46.447163 -23.630839)
Escola Privada_10162008,Privada,Cei Indir Nair Tadiello Gracioso,Rua,"Padre Augusto Lombardi, 20",Vila Missionaria,4430340,Escola Privada,-23.69152,-46.64908,POINT (-46.64908 -23.69152)
Escola Privada_10162023,Privada,Cr P Conv Jardim Aurora,Rua,"Joao de Siqueira Ferrao, 69",Jardim Catanduva,5767420,Escola Privada,-23.636511,-46.76151,POINT (-46.76151 -23.636511)
Escola Privada_10162029,Privada,Cr P Conv Meu Cantinho,Rua,"Vitalina Grassman, 335",Jardim Mirante,5801110,Escola Privada,-23.646876,-46.735354,POINT (-46.735354 -23.646876)
Escola Privada_10162042,Privada,Cr P Conv Anjos da Terra,Rua,"General Enrico Caviglia, 762",Vila Moraes,4168040,Escola Privada,-23.633847,-46.610377,POINT (-46.610377 -23.633847)
Escola Privada_10162048,Privada,Cei Indir Floresta Encantada,Rua,"Luisa Sarazim, 235",Jardim Bandeirante Sao Rafael,8372100,Escola Privada,-23.604912,-46.436592,POINT (-46.436592 -23.604912)
Escola Privada_10162054,Privada,Cr P Conv Maritel II,Rua,"Dos Mercanteis, 135",Vila Fazzeoni,5884000,Escola Privada,-23.668842,-46.775604,POINT (-46.775604 -23.668842)
Escola Privada_10162062,Privada,Esc Part Wings TO Fly,Rua,"Mariana Correa, 52",Jardim Paulistano,1444000,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10162067,Privada,Cr P Conv Eloyse II,Rua,"Paulo de Souza Santos, 126",Jardim Bandeirantes,4470263,Escola Privada,-23.711913,-46.660931,POINT (-46.660931 -23.711913)
Escola Privada_10162069,Privada,Cr P Conv Cia dos Sonhos I,Rua,"Rocha Medrano, 57",Jardim Sao Bento Novo,5881270,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10162076,Privada,Cr P Conv Estrelinhas de Paraisopolis,Rua,"Leandro Teixeira, 80",Paraisopolis,5662060,Escola Privada,-23.610565,-46.724532,POINT (-46.724532 -23.610565)
Escola Privada_10162084,Privada,Cr P Conv Cristovao II,Rua,"Desembargador Rodrigues Sette, 165",Jardim Peri,2634070,Escola Privada,-23.457737,-46.650907,POINT (-46.650907 -23.457737)
Escola Privada_10162086,Privada,Cr P Conv Alpha Baby II,Rua,"Fernando Bicudo, 3",Jardim Santo Andre,8390370,Escola Privada,-23.632971,-46.446248,POINT (-46.446248 -23.632971)
Escola Privada_10162087,Privada,Colegio Baby Einstein,Rua,"Avenida Doutor Guilherme Dumont Vilares, 2352",Jardim Londrina,5640004,Escola Privada,-23.625462,-46.737229,POINT (-46.737229 -23.625462)
Escola Privada_10162098,Privada,Cr P Conv Sol Feliz,Rua,"Conego Jose Paschoal Christofaro, 5",Eldorado,4476270,Escola Privada,-23.71399,-46.633901,POINT (-46.633901 -23.71399)
Escola Privada_10162104,Privada,Cr P Conv Pedro Siao PE,Rua,"Indianopolis, 263",Indianopolis,4063000,Escola Privada,-23.60157,-46.65652,POINT (-46.65652 -23.60157)
Escola Privada_10162118,Privada,Cr P Conv Estrela Baby,Rua,"Arnaldo Joao, 83",Vila Re,3660000,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10162134,Privada,Maple Bear Canadian School Morumbi Panamby,Rua,"Rua Delegado Moraes Novaes, 206",Vila Andrade,5718310,Escola Privada,-23.633909,-46.735176,POINT (-46.735176 -23.633909)
Escola Privada_10162201,Privada,Esc Part Bee Kids Escola,Rua,"Aracari, 208",Itaim Bibi,1453020,Escola Privada,-23.58373,-46.685372,POINT (-46.685372 -23.58373)
Escola Privada_10162357,Privada,Escola Luminova Interlagos,Rua,"Rua Biazzo Savino, 221",Capela do Socorro,4782110,Escola Privada,-23.693394,-46.702144,POINT (-46.702144 -23.693394)
Escola Privada_10163339,Privada,Esc Part Atelie Cerejeira,Rua,"Urbanizadora, 252",Sumare,1252040,Escola Privada,-23.54111,-46.680947,POINT (-46.680947 -23.54111)
Escola Privada_10163392,Privada,Teenbroadway,Rua,"Rua Heitor Penteado, 850",Sumarezinho,5438000,Escola Privada,-23.547632,-46.686726,POINT (-46.686726 -23.547632)
Escola Privada_10163554,Privada,Cr P Conv Andre de Almeida,Rua,"Andre de Almeida, 1850",Cidade Sao Mateus,3966005,Escola Privada,-23.595361,-46.477474,POINT (-46.477474 -23.595361)
Escola Privada_10163612,Privada,Esc Part Aconchego Escola,Rua,"Quitanduba, 50",Caxingui,5516030,Escola Privada,-23.569394,-46.714175,POINT (-46.714175 -23.569394)
Escola Privada_10163625,Privada,Colegio Cml,Rua,"Avenida Raimundo Pereira de Magalhaes, 4050",Jardim Iris,5145200,Escola Privada,-23.492705,-46.73167,POINT (-46.73167 -23.492705)
Escola Privada_10163654,Privada,Colegio Jaguare,Rua,"Rua Irma Pia, 127",Jaguare,5335050,Escola Privada,-23.548634,-46.750827,POINT (-46.750827 -23.548634)
Escola Privada_10163666,Privada,Colegio Liceo Santo Amaro Abade,Rua,"Joao Dias, 2046",Santo Amaro,4724003,Escola Privada,-23.643688,-46.720555,POINT (-46.720555 -23.643688)
Escola Privada_10290702,Privada,Esc Part Collegium Agape,Rua,"Coronel Francisco Julio Cesar Alfieri, 406",Vila Sao Paulo,4651000,Escola Privada,-23.658863,-46.671211,POINT (-46.671211 -23.658863)
Escola Privada_10290703,Privada,Colegio Infantini,Rua,"Major Basilio, 745",Vila Bertioga,3181010,Escola Privada,-23.557187,-46.579126,POINT (-46.579126 -23.557187)
Escola Privada_10290704,Privada,Colegio Arte de Viver II,Rua,"Francisco Melchiori, 153",Penha de Franca,3605030,Escola Privada,-23.521249,-46.550238,POINT (-46.550238 -23.521249)
Escola Privada_10290705,Privada,Esc Part Anamaris Colegio,Rua,"Antonio Neto Caldeira, 427",Vila Antonieta,3475040,Escola Privada,-23.574968,-46.516481,POINT (-46.516481 -23.574968)
Escola Privada_10290706,Privada,Escola Educacional Coruja,Rua,"Rua Calogero Calia, 561",Vila Santo Estefano,4152101,Escola Privada,-23.625605,-46.622022,POINT (-46.622022 -23.625605)
Escola Privada_10290708,Privada,Cr P Conv Lourdinha Pinheiro V,Rua,"Estampa Esportiva, 263",Americanopolis,4429060,Escola Privada,-23.678194,-46.664221,POINT (-46.664221 -23.678194)
Escola Privada_10290710,Privada,Cr P Conv Rosa Maria II,Rua,"Do Magisterio, 70",Jardim Santa Margarida,4930040,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10290711,Privada,Cr P Conv Vovo Dileuza,Rua,"Gil de Siloe, 101",Vila Gilda,4953050,Escola Privada,-23.72407,-46.757222,POINT (-46.757222 -23.72407)
Escola Privada_10290713,Privada,Cr P Conv Planeta Colorido,Rua,"General Porfirio da Paz, 867",Vila Bancaria,3918000,Escola Privada,-23.592664,-46.519423,POINT (-46.519423 -23.592664)
Escola Privada_10290716,Privada,Esc Part Dalto Escola,Rua,"Guilherme Asbahr Neto, 329",Chacara Monte Alegre,4646001,Escola Privada,-23.642946,-46.675926,POINT (-46.675926 -23.642946)
Escola Privada_10290717,Privada,Cr P Conv Igeve Conchilia,Rua,"Conchilia, 407",Vila Albertina,2373010,Escola Privada,-23.555861,-46.602711,POINT (-46.602711 -23.555861)
Escola Privada_10290718,Privada,Centro Educacional a Mar,Rua,"Avenida Inhaiba, 250",Saude,4292050,Escola Privada,-23.613384,-46.60931,POINT (-46.60931 -23.613384)
Escola Privada_10290719,Privada,Esc Part Cdb - Centro de Desenvolvimento para Bebes,Rua,"Sao Sebastiao, 790",Santo Amaro,4708001,Escola Privada,-23.629587,-46.694634,POINT (-46.694634 -23.629587)
Escola Privada_10290720,Privada,Esc Part Belbellita Bercario e Educacao Infantil,Rua,"Comendador Eduardo Saccab, 190",Brooklin Paulista,4601070,Escola Privada,-23.613054,-46.67686,POINT (-46.67686 -23.613054)
Escola Privada_10290721,Privada,Esc Part Esfera e e I,Rua,"Gabriel Monteiro da Silva, 2472",Jardim America,1442001,Escola Privada,-23.575918,-46.690472,POINT (-46.690472 -23.575918)
Escola Privada_10290722,Privada,Esc Part Flor de Pitangueira,Rua,"Doutor Alvaro Osorio de Almeida, 69",Vila Universitaria,5359030,Escola Privada,-23.573099,-46.743343,POINT (-46.743343 -23.573099)
Escola Privada_10290723,Privada,Esc Part Baby Care Bercario e Escola Infantil Gente Miuda,Rua,"Dario da Silva, 195",Vila Sao Paulo,4651140,Escola Privada,-23.658818,-46.668769,POINT (-46.668769 -23.658818)
Escola Privada_10290725,Privada,Cr P Conv Jardim do Saber,Rua,"Aragao, 257",Vila Mazzei,2308000,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10290727,Privada,Cr P Conv Familia Nova Alianca IV,Rua,"Abilio Pedro Ramos, 812",Vila Nilo,2279000,Escola Privada,-23.460239,-46.573311,POINT (-46.573311 -23.460239)
Escola Privada_10290728,Privada,Esc Part Fadelito Campo Belo,Rua,"Gil Eanes, 553",Campo Belo,4601041,Escola Privada,-23.614178,-46.676988,POINT (-46.676988 -23.614178)
Escola Privada_10290729,Privada,Cr P Conv Joana Alves II,Rua,"Dos Correntistas, 325",Vila Bancaria,3918090,Escola Privada,-23.587731,-46.520549,POINT (-46.520549 -23.587731)
Escola Privada_10290730,Privada,Cr P Conv Pintando O Sete,Rua,"Dom Mateus de Abreu Pereira, 76",Jardim Santo Andre,8390040,Escola Privada,-23.629233,-46.439571,POINT (-46.439571 -23.629233)
Escola Privada_10290731,Privada,Cr P Conv Dona Bela,Rua,"Gaspar de Brito, 19",Vila Marari,4403110,Escola Privada,-23.674591,-46.664687,POINT (-46.664687 -23.674591)
Escola Privada_10290732,Privada,Cr P Conv Lima Barreto II,Rua,"Tres Cruzes, 14",Tres Cruzes,2285000,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10290733,Privada,Cr P Conv Gota de Esperanca VII,Rua,"Do Palanque, 469",Conjunto Habitacional Santa Etelvina II,8485520,Escola Privada,-23.552139,-46.647198,POINT (-46.647198 -23.552139)
Escola Privada_10290734,Privada,Esc Part Windowe Bilingual School,Rua,"Campinas, 1323",Jardim Paulista,1404003,Escola Privada,-23.565255,-46.660354,POINT (-46.660354 -23.565255)
Escola Privada_10290736,Privada,Esc Part Colegio Itatiaia - Bela Vista,Rua,"Dos Franceses, 471",Morro dos Ingleses,1329010,Escola Privada,-23.562265,-46.647467,POINT (-46.647467 -23.562265)
Escola Privada_10290737,Privada,Academia de Musica da Osesp,Rua,"Praca Julio Prestes, 148",Campos Eliseos,1218020,Escola Privada,-23.532643,-46.640984,POINT (-46.640984 -23.532643)
Escola Privada_10290738,Privada,Esc Part Cube Child Academy,Rua,"Nova Cantareira, 4978",Tucuruvi,2341002,Escola Privada,-23.457469,-46.614556,POINT (-46.614556 -23.457469)
Escola Privada_10290739,Privada,Esc Part Colegio Petit,Rua,"Rua Frei Vicente do Salvador, 316",Santana,2019000,Escola Privada,-23.497395,-46.628382,POINT (-46.628382 -23.497395)
Escola Privada_10290740,Privada,Esc Part Recanto Infantil Snc LTDA Me U e,Rua,"Rua Mata Machado, 266",Vila California,3215000,Escola Privada,-23.607203,-46.558267,POINT (-46.558267 -23.607203)
Escola Privada_10290743,Privada,Esc Part Palavra Viva Colegio,Rua,"Paulo Goncalves, 136",Santana,2403020,Escola Privada,-23.495741,-46.627393,POINT (-46.627393 -23.495741)
Escola Privada_10290744,Privada,Cr P Conv Eloyse I,Rua,"Padre Ramon Ortiz, 14",Eldorado,4477100,Escola Privada,-23.716773,-46.637269,POINT (-46.637269 -23.716773)
Escola Privada_10290745,Privada,Cr P Conv Gileade,Rua,"Yervant Kissajikian, 3252",Vila Joaniza,4428000,Escola Privada,-23.682795,-46.651952,POINT (-46.651952 -23.682795)
Escola Privada_10290746,Privada,Cr P Conv Maria Rita,Rua,"Jose Lopes Rodrigues, 513",Jardim Matarazzo,3810150,Escola Privada,-23.485808,-46.475982,POINT (-46.475982 -23.485808)
Escola Privada_10290748,Privada,Esc Part Santa Rita Creche,Rua,"Francisca de Paula, 469",Vila Carrao,3436000,Escola Privada,-23.558286,-46.530044,POINT (-46.530044 -23.558286)
Escola Privada_10290749,Privada,Esc Part Pequeno Aprendiz B e I,Rua,"Domingos Antonio Raiol, 17",Parque Cruzeiro do Sul Vila Formosa,3383010,Escola Privada,-23.582865,-46.533847,POINT (-46.533847 -23.582865)
Escola Privada_10290750,Privada,Cr P Conv Chacara dos Sonhos,Rua,"Manoel Rodrigues da Rocha, 19",Parque Santa Rita,8150060,Escola Privada,-23.513075,-46.416991,POINT (-46.416991 -23.513075)
Escola Privada_10290751,Privada,Cr P Conv Anjinhos de Dulce,Rua,"Albergati Capacelli, 88",Chacara da Enseada,4963260,Escola Privada,-23.746557,-46.779533,POINT (-46.779533 -23.746557)
